PIP EDA RECORDING
CREATED: 2018-03-22 20:30:16
CHANNEL COUNT: 4
CHANNELS: Stress Trend,Previous Stress Trend,Accumulated Trend,Skin Conductance
BEGIN_SESSION
0.452,0,0,10,2.68094383959452
0.584,0,0,0,2.68060909819864
0.735,0,0,10,2.67927013261513
0.835,0,0,0,2.6812785809904
0.986,0,0,10,2.68016277633747
1.086,0,0,0,2.68072067866394
1.236,0,0,10,2.68072067866394
1.337,0,0,0,2.68005119587218
1.538,0,0,-100,2.986735178882
1.688,0,0,-200,3.3034460376789
1.789,0,0,-300,3.37954574103101
1.940,0,0,-250,3.00630199467963
2.040,0,0,-240,2.56810282136366
2.194,0,0,-230,2.59441260890671
2.294,0,0,-220,2.60853368131683
2.445,0,0,-170,2.63335704018513
2.596,0,0,-270,2.64643761252292
2.696,0,0,-370,2.65386975589667
2.796,0,0,-386,2.66174782787284
2.947,2,2,-402,2.66709897110193
3.098,0,2,-452,2.6708150427888
3.198,0,2,-477,2.67051775705385
3.349,0,2,-502,2.67170689999365
3.449,0,2,-527,2.67185554286113
3.550,0,2,-517,2.67185554286113
3.700,0,2,-542,2.67542297168053
3.801,0,2,-567,2.68419290086154
3.951,0,2,-617,2.70158411635611
4.101,0,2,-650,2.70975947406722
4.252,2,2,-683,2.74320411924907
4.407,0,2,-716,2.77070304973193
4.508,0,2,-749,2.79790469447983
4.611,0,2,-782,2.82956562525199
4.761,0,2,-815,2.86657769925323
4.912,0,2,-840,2.90106284450741
5.013,2,2,-865,2.91904863147187
5.114,0,2,-890,2.95293920525614
5.265,0,2,-915,2.98355963595597
5.366,0,2,-931,3.0106126378364
5.466,0,2,-947,3.03201721075278
5.617,0,2,-963,3.05134078352452
5.769,2,2,-979,3.06352949865746
5.869,0,2,-995,3.0751236423205
6.019,0,2,-1000,3.08210985709182
6.121,0,2,-1000,3.08805557179082
6.272,0,2,-1000,3.09593364376699
6.373,0,2,-1000,3.10336578714073
6.523,2,2,-1000,3.10737914456255
6.624,0,2,-1000,3.11154114485185
6.830,0,2,-1000,3.10975743044215
6.932,0,2,-990,3.10366307287568
7.083,0,2,-940,3.09489314369466
7.183,0,2,-890,3.08820421465829
7.334,0,2,-840,3.08419085723647
7.486,0,2,-790,3.07765057106757
7.587,0,2,-740,3.0715562135011
7.738,0,2,-690,3.06456999872978
7.888,0,2,-640,3.05624599815119
8.038,0,2,-590,3.04048985419885
8.139,0,2,-540,3.03365228229501
8.290,0,2,-490,3.01819342407762
8.441,0,2,-440,3.00050492284811
8.541,0,2,-390,2.98965399352244
8.691,0,2,-340,2.97672206405213
8.842,0,2,-290,2.96899263494343
8.993,0,2,-240,2.96156049156969
9.096,0,2,-190,2.95011499077412
9.247,1,1,-140,2.9371830613038
9.399,0,1,-90,2.93525070402663
9.501,0,1,-40,2.92529163190581
9.653,0,1,10,2.91919727433934
9.755,0,1,60,2.91131920236317
9.905,0,1,110,2.90626534486903
10.056,0,1,160,2.89868455862781
10.157,0,1,210,2.89318477253124
10.257,0,1,260,2.88961734371184
10.408,0,1,310,2.88188791460315
10.559,0,1,318,2.87653677137405
10.709,0,1,326,2.8726720568197
10.810,0,1,334,2.87178019961485
10.964,0,1,342,2.86613177065081
11.119,1,1,350,2.86345619903626
11.269,0,1,358,2.85438898412029
11.371,0,1,366,2.85230798397564
11.521,0,1,374,2.85542948419262
11.672,0,1,324,2.86702362785566
11.774,0,1,224,2.8815906288682
11.874,0,1,124,2.90448163045933
12.025,0,1,24,2.93257513241208
12.176,0,1,-76,2.96408742031676
12.276,0,1,-176,2.99827527983598
12.426,0,1,-276,3.03067942494551
12.536,2,2,-376,3.06263764145261
12.687,0,2,-392,3.09400128648981
12.838,0,2,-408,3.11956785969549
12.940,0,2,-458,3.14216157555168
13.091,0,2,-508,3.16222836266079
13.244,0,2,-558,3.17917364955292
13.345,2,2,-608,3.19686215078244
13.495,0,2,-641,3.20756443724063
13.601,0,2,-674,3.2178207950964
13.753,0,2,-707,3.22867172442206
13.853,0,2,-740,3.23209051037398
14.004,0,2,-773,3.23863079654288
14.104,2,2,-806,3.24546836844672
14.257,0,2,-831,3.25810301218209
14.357,0,2,-856,3.2746023704718
14.508,0,2,-881,3.29258815743626
14.659,0,2,-906,3.31295223028032
14.759,0,2,-922,3.33019480290741
14.910,2,2,-938,3.35368037596844
15.011,0,2,-954,3.37211209153533
15.212,0,2,-970,3.39530037886141
15.312,0,2,-986,3.40986737987395
15.463,0,2,-1000,3.4172995232477
15.614,0,2,-1000,3.42235338074184
15.714,2,2,-1000,3.42606945242871
15.865,0,2,-1000,3.42844773830831
16.016,0,2,-1000,3.42220473787437
16.116,0,2,-950,3.41581309457295
16.267,0,2,-900,3.40496216524728
16.417,0,2,-850,3.39544902172889
16.568,0,2,-800,3.38727366401777
16.668,0,2,-750,3.37567952035473
16.818,0,2,-700,3.36245030514946
16.969,0,2,-650,3.35323444736602
17.122,0,2,-600,3.33955930355833
17.222,0,2,-550,3.33524866040156
17.374,0,2,-500,3.32097894512397
17.525,0,2,-450,3.30908751572598
17.625,0,2,-400,3.29675015772556
17.776,0,2,-350,3.28099401377322
17.927,0,2,-300,3.26434601261604
18.027,0,2,-250,3.2509681545433
18.178,1,1,-200,3.23937401088025
18.328,0,1,-150,3.22302329545802
18.479,0,1,-100,3.21410472340952
18.579,0,1,-50,3.20459157989113
18.730,0,1,0,3.19522707924021
18.880,0,1,50,3.18511936425192
18.981,0,1,100,3.17441707779373
19.181,0,1,150,3.16653900581756
19.282,0,1,200,3.15717450516664
19.383,0,1,250,3.1473640759133
19.533,0,1,300,3.13458078931046
19.684,0,1,308,3.12491900292459
19.835,0,1,316,3.11436535933387
19.986,0,1,324,3.10306850140578
20.136,1,1,332,3.09504178656214
20.239,0,1,340,3.08731235745344
20.341,0,1,348,3.07973157121222
20.493,0,1,356,3.07185349923605
20.646,0,1,364,3.06382678439241
20.747,0,1,372,3.05580006954877
20.898,0,1,380,3.05044892631967
20.999,0,1,388,3.0431654258134
21.149,0,1,396,3.03439549663238
21.251,0,1,404,3.02830113906591
21.401,0,1,429,3.02309863870429
21.503,0,1,454,3.01685563827035
21.654,0,1,479,3.01863935268004
21.805,0,1,504,3.02517963884894
21.906,0,1,454,3.0384088540542
22.056,0,1,354,3.05639464101867
22.157,0,1,254,3.07913699974232
22.307,0,1,154,3.1058927158878
22.431,0,1,54,3.13383757497308
22.537,0,1,-46,3.16014736251614
22.689,0,1,-146,3.18779493586647
22.790,0,1,-246,3.21024000885518
22.891,0,1,-346,3.23342829618126
23.041,0,1,-362,3.25067086880835
23.145,0,1,-378,3.26196772673644
23.300,3,3,-394,3.27058901304998
23.400,2,2,-410,3.27356187039948
23.550,0,2,-460,3.2805480851708
23.651,0,2,-485,3.28188587097807
23.752,0,2,-510,3.28218315671302
23.902,0,2,-535,3.28307501391787
24.054,0,2,-525,3.2823317995805
24.155,0,2,-515,3.28366958538777
24.305,0,2,-505,3.2835209425203
24.456,0,2,-495,3.28381822825525
24.606,0,2,-485,3.28366958538777
24.707,0,2,-475,3.28664244273727
24.858,0,2,-500,3.28768294280959
25.009,0,2,-490,3.28441279972515
25.160,0,2,-480,3.28366958538777
25.260,0,2,-430,3.2769806563514
25.460,0,2,-380,3.27311594179705
25.560,0,2,-330,3.26850801290533
25.711,0,2,-280,3.26419736974856
25.811,0,2,-230,3.25765708357967
26.016,0,2,-180,3.25275186895299
26.120,0,2,-130,3.24829258292875
26.271,0,2,-80,3.23714436786813
26.372,0,2,-30,3.22540158133761
26.522,0,2,20,3.2166316521566
26.673,0,2,70,3.20726715150568
26.773,3,3,120,3.19938907952951
26.924,0,3,170,3.19017322174607
27.074,0,3,220,3.17828179234807
27.174,0,3,270,3.16832272022726
27.327,0,3,320,3.15702586229917
27.432,0,3,328,3.14706679017835
27.634,0,3,336,3.13636450372016
27.735,0,3,344,3.12700000306924
27.887,1,1,352,3.11897328822559
27.988,0,1,360,3.1094601447072
28.139,0,1,368,3.09935242971891
28.240,0,1,376,3.08805557179082
28.390,0,1,384,3.0775019282001
28.541,0,1,392,3.07185349923605
28.641,0,1,400,3.06590778453706
28.743,0,1,425,3.06115121277786
28.894,0,1,450,3.05535414094634
28.994,0,1,475,3.05059756918714
29.145,0,1,500,3.04777335470512
29.246,0,1,525,3.04480049735562
29.397,0,1,550,3.03811156831925
29.547,0,1,575,3.03335499656006
29.648,1,1,600,3.03112535354793
29.800,0,1,616,3.02770656759601
29.902,0,1,632,3.02815249619844
30.053,0,1,648,3.02666606752369
30.204,0,1,664,3.02547692458389
30.356,0,1,680,3.02324728157177
30.507,0,1,696,3.01670699540287
30.608,0,1,712,3.01715292400529
30.758,0,1,728,3.01626106680045
30.908,0,1,744,3.0118017807762
31.059,0,1,760,3.01090992357135
31.159,0,1,776,3.0100180663665
31.310,0,1,792,3.00808570908933
31.460,0,1,808,3.00749113761943
31.561,1,1,820,3.00451828026993
31.712,0,1,832,2.99991035137821
31.862,0,1,844,2.99916713704083
31.963,0,1,856,2.99827527983598
32.113,0,1,868,2.99827527983598
32.214,0,1,858,2.99916713704083
32.315,0,1,808,3.00332913733013
32.465,0,1,758,3.00749113761943
32.565,0,1,708,3.01432870952327
32.766,0,1,608,3.02815249619844
32.866,0,1,508,3.03350363942753
33.020,0,1,408,3.04390864015078
33.127,0,1,308,3.05357042653664
33.278,0,1,208,3.06977249909141
33.378,0,1,108,3.07943428547727
33.528,2,2,8,3.09087978627284
33.629,0,2,-92,3.09742007244173
33.780,0,2,-192,3.10604135875528
33.880,0,2,-292,3.11704093094842
34.030,0,2,-392,3.12566221726196
34.130,0,2,-408,3.13145928909348
34.281,2,2,-458,3.1384455038648
34.381,0,2,-508,3.1437966470939
34.532,0,2,-558,3.14810729025067
34.632,0,2,-608,3.15345843347977
34.782,0,2,-624,3.15345843347977
34.933,0,2,-640,3.15405300494967
35.083,0,2,-656,3.15494486215452
35.184,0,2,-646,3.15479621928704
35.334,0,2,-662,3.15806636237149
35.485,0,2,-678,3.16163379119089
35.636,2,2,-694,3.16133650545594
35.736,0,2,-710,3.16297157699816
35.886,0,2,-726,3.16267429126321
36.037,0,2,-716,3.16207971979331
36.188,0,2,-706,3.15940414817876
36.289,0,2,-656,3.15479621928704
36.447,0,2,-606,3.15048557613027
36.547,0,2,-556,3.14453986143127
36.699,0,2,-506,3.14112107547935
36.850,0,2,-456,3.13621586085268
36.950,0,2,-406,3.13190521769591
37.101,0,2,-356,3.12566221726196
37.251,0,2,-306,3.12105428837024
37.402,0,2,-256,3.11897328822559
37.503,0,2,-206,3.11168978771932
37.654,0,2,-156,3.10619000162275
37.804,0,2,-106,3.09890650111648
37.904,0,2,-56,3.08894742899567
38.056,0,2,-6,3.0816639284894
38.211,0,2,44,3.07586685665788
38.311,1,1,94,3.07051571342878
38.462,0,1,144,3.06367814152494
38.563,0,1,194,3.05847564116331
38.715,0,1,244,3.05119214065704
38.816,0,1,294,3.04405728301825
38.967,0,1,344,3.03632785390956
39.118,0,1,352,3.03008485347561
39.219,0,1,360,3.02458506737904
39.370,0,1,368,3.01745020974024
39.470,0,1,376,3.01447735239075
39.622,0,1,384,3.00689656614953
39.773,0,1,392,3.00659928041458
39.874,0,1,400,3.00124813718548
40.024,0,1,425,2.99768070836608
40.124,1,1,450,2.99768070836608
40.275,0,1,475,2.99857256557093
40.375,0,1,425,3.00481556600488
40.475,0,1,375,3.01403142378832
40.625,0,1,275,3.03008485347561
40.776,0,1,175,3.05208399786189
40.876,0,1,75,3.0769073567302
40.977,0,1,-25,3.10871693036983
41.127,0,1,-125,3.14037786114198
41.229,2,2,-225,3.17010643463696
41.383,0,2,-325,3.20013229386688
41.483,0,2,-341,3.22882036728954
41.637,0,2,-357,3.25186001174814
41.788,0,2,-373,3.27356187039948
41.888,0,2,-389,3.29050715729162
42.040,2,2,-405,3.30626330124395
42.140,0,2,-455,3.31978980218417
42.290,0,2,-505,3.32855973136519
42.441,0,2,-555,3.33584323187146
42.541,0,2,-605,3.33747830341368
42.641,0,2,-621,3.33539730326903
42.792,0,2,-637,3.33688373194378
42.942,0,2,-627,3.33896473208843
43.093,0,2,-643,3.34595094685975
43.193,2,2,-659,3.35011294714905
43.343,0,2,-692,3.35992337640239
43.494,0,2,-725,3.37062566286058
43.645,0,2,-758,3.39723273613859
43.746,0,2,-791,3.41358345156082
43.897,0,2,-824,3.42681266676609
44.050,2,2,-849,3.442122882116
44.202,0,2,-874,3.45609531165864
44.303,0,2,-899,3.47660802737018
44.453,0,2,-924,3.4818105277318
44.606,0,2,-940,3.49072909978029
44.757,0,2,-956,3.50455288645546
44.857,2,2,-972,3.51718753019082
45.009,0,2,-988,3.52179545908254
45.109,0,2,-1000,3.52343053062477
45.260,0,2,-1000,3.52803845951649
45.410,0,2,-1000,3.52774117378154
45.511,0,2,-990,3.52253867341992
45.712,0,2,-940,3.51971445893789
45.812,0,2,-890,3.5185253159981
45.963,0,2,-840,3.51049860115445
46.063,0,2,-790,3.50306645778071
46.213,0,2,-740,3.49756667168414
46.364,0,2,-690,3.48716167096089
46.515,0,2,-640,3.47809445604493
46.615,0,2,-590,3.46531116944209
46.765,0,2,-540,3.44851452541742
46.916,0,2,-490,3.43632581028448
47.067,0,2,-440,3.42324523794669
47.218,0,2,-390,3.41120516568123
47.320,0,2,-340,3.39530037886141
47.472,0,2,-290,3.37672002042705
47.625,0,2,-240,3.36215301941451
47.787,0,2,-190,3.34996430428157
47.887,0,2,-140,3.33822151775105
48.039,0,2,-90,3.32558687401569
48.142,0,2,-40,3.31399273035265
48.293,1,1,10,3.30388501536436
48.396,0,1,60,3.29214222883384
48.546,0,1,110,3.28426415685767
48.697,0,1,160,3.28143994237565
48.798,0,1,210,3.28158858524312
48.948,0,1,200,3.29199358596636
49.099,0,1,150,3.29793930066536
49.250,0,1,50,3.30730380131628
49.350,0,1,-50,3.3113171587381
49.500,0,1,-150,3.31860065924437
49.651,0,1,-250,3.32543823114821
49.751,0,1,-350,3.32796515989529
49.902,0,1,-358,3.33316766025691
50.052,0,1,-366,3.33257308878701
50.152,0,1,-374,3.33034344577489
50.303,0,1,-364,3.32692465982296
50.453,0,1,-314,3.32172215946134
50.554,0,1,-264,3.31964115931669
50.704,0,1,-214,3.3107225872682
50.857,0,1,-164,3.30864158712355
51.011,0,1,-114,3.30299315815951
51.112,0,1,-64,3.29823658640031
51.263,0,1,-14,3.28991258582172
51.363,0,1,36,3.28426415685767
51.564,0,1,86,3.27504829907423
51.665,3,3,136,3.27133222738735
51.816,0,3,186,3.26375144114614
51.917,0,3,236,3.25795436931462
52.119,0,3,286,3.25260322608552
52.219,0,3,336,3.25081951167582
52.370,0,3,344,3.25245458321804
52.480,0,3,334,3.26003536945926
52.631,0,3,234,3.27564287054413
52.781,0,3,134,3.31176308734052
52.882,0,3,34,3.33926201782338
53.032,0,3,-66,3.37389580594503
53.183,0,3,-166,3.40629995105455
53.333,0,3,-266,3.43736631035681
53.434,0,3,-366,3.46531116944209
53.585,0,3,-382,3.48968859970797
53.686,2,2,-398,3.51034995828698
53.836,0,2,-414,3.53026810252861
53.986,0,2,-464,3.54320003199893
54.087,0,2,-514,3.55330774698722
54.188,0,2,-564,3.55821296161389
54.338,0,2,-614,3.56460460491531
54.489,0,2,-630,3.56475324778279
54.590,2,2,-646,3.56460460491531
54.740,0,2,-662,3.56401003344541
54.841,0,2,-612,3.55821296161389
54.991,0,2,-562,3.55538874713187
55.141,0,2,-512,3.55078081824015
55.242,0,2,-462,3.54661881795085
55.392,0,2,-412,3.54647017508337
55.543,0,2,-362,3.54884846096297
55.643,0,2,-370,3.55910481881874
55.793,0,2,-386,3.57322589122885
55.894,0,2,-402,3.59537367848261
56.045,0,2,-452,3.6191565372786
56.147,0,2,-502,3.64204753886973
56.248,0,2,-552,3.66464125472591
56.400,0,2,-602,3.68470804183502
56.501,0,2,-635,3.70195061446211
56.652,2,2,-668,3.71711218694455
56.753,0,2,-701,3.73019275928234
56.903,0,2,-734,3.73881404559588
57.004,0,2,-767,3.7458002603672
57.154,0,2,-800,3.74773261764437
57.255,0,2,-750,3.9083254323745
57.405,0,2,-700,3.16848315641609
57.507,0,2,-690,3.15275907649322
57.663,0,2,-640,3.185990379423
57.765,0,2,-590,3.20625336901432
57.870,0,2,-640,3.21824905885238
58.024,0,2,-673,3.22781318993949
58.174,0,2,-706,3.23300051527487
58.277,2,2,-739,3.23818784061024
58.378,0,2,-755,3.23672890535967
58.528,0,2,-771,3.23154158002429
58.628,0,2,-721,3.22781318993949
58.779,0,2,-671,3.22003220193642
58.879,0,2,-621,3.21160279826643
59.030,0,2,-571,3.20220077109605
59.130,0,2,-521,3.19101560084164
59.284,0,2,-471,3.17885780708685
59.385,0,2,-421,3.16767263683244
59.536,0,2,-371,3.15519063524418
59.637,0,2,-321,3.14886858249169
59.742,0,2,-271,3.13557606131978
59.943,0,2,-221,3.1166099030623
60.045,0,2,-171,3.10445210930751
60.147,0,2,-121,3.09164589988579
60.298,0,2,-71,3.07851548263061
60.448,0,2,-21,3.06392613012486
60.551,1,1,29,3.05711776562218
60.704,0,1,79,3.043987348367
60.804,0,1,129,3.03085693111182
60.907,0,1,179,3.0185370334403
61.058,0,1,229,3.00702765535243
61.158,0,1,279,2.99551827726455
61.309,0,1,329,2.98562993834399
61.415,0,1,337,2.97703843075727
61.565,0,1,345,2.96893323492074
61.665,0,1,353,2.96066593516748
61.766,0,1,361,2.95677544116594
61.917,0,1,369,2.95012918057999
62.071,0,1,377,2.94186188082673
62.171,0,1,385,2.93602613982443
62.324,1,1,393,2.92873146357155
62.475,0,1,401,2.92305782648598
62.628,0,1,426,2.91900522856772
62.728,0,1,451,2.92176099515214
62.879,0,1,441,2.92662411265405
63.029,0,1,391,2.93278406148982
63.180,0,1,291,2.94072715340961
63.281,0,1,191,2.94948076491307
63.431,0,1,91,2.96082803908421
63.531,0,1,-9,2.97152689758843
63.682,0,1,-109,2.97995630125842
63.833,0,1,-209,2.98870991276187
63.984,2,2,-309,2.99827404384897
64.137,0,2,-325,3.00102981043339
64.237,0,2,-341,3.00492030443493
64.387,0,2,-349,3.00735186318589
64.538,0,2,-357,3.00573082401858
64.689,0,2,-347,3.00151612218359
64.789,0,2,-297,2.99989508301628
64.942,0,2,-247,2.99713931643186
65.045,0,2,-197,2.99568038118128
65.228,0,2,-147,2.98838570492841
65.354,0,2,-97,2.98773728926149
65.504,0,2,-47,2.98287417175957
65.605,0,2,3,2.97703843075727
65.756,0,2,53,2.97152689758843
65.856,0,2,103,2.96812271533708
66.011,0,2,153,2.96731219575343
66.112,0,2,203,2.96261118216824
66.263,0,2,253,2.95774806466633
66.364,0,2,303,2.95385757066479
66.514,0,2,311,2.9491565570796
66.615,0,2,319,2.94818393357922
66.766,0,2,327,2.94445554349442
66.867,0,2,335,2.93910611424231
67.018,0,2,343,2.937485075075
67.168,0,2,351,2.93035250273886
67.269,1,1,359,2.92759673615444
67.370,0,1,367,2.92338203431944
67.523,0,1,375,2.91738418940041
67.624,0,1,383,2.91365579931561
67.778,0,1,391,2.9083063700635
67.931,0,1,399,2.90490218781215
68.082,0,1,407,2.89858013505966
68.183,0,1,432,2.89663488805889
68.334,0,1,457,2.88901600397256
68.485,0,1,482,2.88463919822083
68.586,0,1,507,2.87880345721853
68.737,0,1,532,2.87750662588468
68.887,0,1,557,2.87004984571508
69.038,0,1,582,2.86778039088085
69.138,1,1,607,2.86502462429643
69.289,0,1,623,2.85999940287778
69.390,0,1,639,2.85756784412682
69.541,0,1,655,2.8569194284599
69.691,0,1,671,2.85189420704125
69.792,0,1,687,2.84832792087318
69.942,0,1,703,2.84654477778914
70.043,0,1,719,2.84216797203742
70.143,0,1,735,2.83876378978607
70.293,0,1,751,2.83714275061877
70.443,0,1,767,2.8314691135332
70.596,0,1,783,2.82838913911532
70.747,0,1,799,2.82693020386474
70.906,0,1,815,2.82255339811301
71.007,1,1,827,2.81833869627802
71.157,0,1,839,2.81687976102744
71.308,0,1,851,2.81461030619322
71.460,0,1,863,2.80812614952399
71.560,0,1,875,2.80715352602361
71.711,0,1,887,2.80618090252323
71.811,0,1,899,2.80293882418861
71.964,0,1,911,2.80050726543765
72.118,0,1,919,2.80520827902284
72.218,0,1,909,2.80747773385707
72.370,0,1,859,2.8113682278586
72.474,0,1,759,2.82093235894571
72.624,0,1,659,2.83260384095031
72.724,0,1,559,2.84541005037203
72.876,0,1,459,2.85983729896105
72.976,0,1,359,2.87458875538353
73.126,0,1,259,2.88755706872198
73.226,0,1,159,2.90182221339427
73.377,0,1,59,2.91316948756541
73.477,0,1,-41,2.92127468340194
73.578,2,2,-141,2.92597569698713
73.729,0,2,-241,2.93521562024077
73.879,0,2,-341,2.93943032207577
73.979,0,2,-357,2.94559027091153
74.131,0,2,-373,2.95061549233018
74.231,0,2,-389,2.95742385683286
74.331,2,2,-405,2.9575859607496
74.481,0,2,-430,2.95791016858306
74.631,0,2,-455,2.95888279208344
74.732,0,2,-445,2.95904489600017
74.882,0,2,-435,2.95953120775036
74.984,0,2,-425,2.95888279208344
75.137,0,2,-415,2.95791016858306
75.237,0,2,-405,2.95774806466633
75.338,0,2,-395,2.95872068816671
75.488,0,2,-403,2.9650427409192
75.639,0,2,-428,2.96828481925381
75.741,0,2,-453,2.97622791117361
75.842,0,2,-503,2.98173944434245
75.992,0,2,-553,2.99276251068013
76.092,0,2,-603,3.00232664176724
76.243,2,2,-636,3.01318760418819
76.344,0,2,-669,3.02258963135856
76.495,0,2,-702,3.03426111336316
76.596,0,2,-735,3.04512207578411
76.746,0,2,-768,3.05209254420353
76.847,0,2,-801,3.05890090870621
76.997,2,2,-826,3.0673303123762
77.098,0,2,-851,3.07251763771158
77.251,0,2,-876,3.07754285913023
77.405,0,2,-888,3.07657023562985
77.506,0,2,-900,3.07446288471235
77.656,0,2,-890,3.07203132596139
77.808,0,2,-840,3.06976187112716
77.911,0,2,-790,3.07332815729524
78.061,0,2,-740,3.06927555937697
78.211,0,2,-690,3.06117036354044
78.362,0,2,-640,3.05630724603852
78.462,0,2,-590,3.05079571286968
78.613,0,2,-540,3.04803994628526
78.765,0,2,-490,3.04463576403392
78.866,0,2,-440,3.0402589582822
79.023,0,2,-390,3.03669267211412
79.174,0,2,-340,3.03490952903009
79.275,0,2,-290,3.02745274886048
79.426,0,2,-240,3.02048228044106
79.577,0,2,-190,3.01075604543723
79.728,0,2,-140,3.00102981043339
79.879,0,2,-90,2.99033095192917
79.980,0,2,-40,2.97493107983977
80.080,0,2,10,2.9650427409192
80.281,0,2,60,2.9570996489994
80.382,1,1,110,2.94834603749595
80.533,0,1,160,2.94202398474346
80.685,0,1,210,2.93651245157462
80.785,0,1,260,2.92856935965482
80.935,0,1,310,2.92451676173656
81.088,0,1,318,2.91754629331714
81.239,0,1,326,2.91560104631637
81.340,0,1,334,2.90846847398023
81.444,0,1,342,2.90603691522927
81.595,0,1,350,2.90360535647831
81.747,0,1,358,2.89744540764255
81.848,0,1,366,2.89550016064178
82.000,0,1,374,2.89160966664025
82.151,0,1,382,2.88852969222236
82.251,1,1,390,2.88771917263871
82.402,0,1,398,2.8865844452216
82.554,0,1,406,2.88204553555314
82.654,0,1,431,2.87750662588468
82.754,0,1,456,2.87572348280065
82.905,0,1,481,2.86891511829796
83.006,0,1,506,2.86713197521393
83.107,0,1,531,2.8606478185447
83.257,0,1,556,2.85983729896105
83.358,0,1,581,2.86048571462797
83.516,0,1,571,2.86599724779681
83.667,0,1,521,2.87637189846757
83.767,0,1,421,2.89144756272352
83.867,0,1,321,2.91219686406503
84.018,0,1,221,2.94996707666326
84.169,0,1,121,2.97914578167476
84.270,0,1,21,2.99486986159763
84.423,0,1,-79,3.02485908619279
84.574,0,1,-179,3.06133246745717
84.674,0,1,-279,3.0815954570485
84.825,0,1,-379,3.09748164088809
84.925,2,2,-395,3.11207099339385
85.076,0,2,-411,3.1245529949821
85.226,0,2,-461,3.13590026915324
85.377,0,2,-511,3.14141180232208
85.480,0,2,-561,3.14659912765746
85.632,0,2,-611,3.14886858249169
85.732,0,2,-627,3.15583905091111
85.934,2,2,-643,3.1584327135788
86.034,0,2,-659,3.15956744099591
86.185,0,2,-675,3.16524107808148
86.285,0,2,-691,3.16410635066437
86.437,0,2,-681,3.15891902532899
86.588,0,2,-631,3.15762219399514
86.738,0,2,-581,3.14692333549092
86.838,0,2,-531,3.13930445140459
87.040,0,2,-481,3.13298239865209
87.140,0,2,-431,3.12536351456576
87.291,0,2,-381,3.11790673439615
87.391,0,2,-331,3.10931522680943
87.542,0,2,-281,3.09829216047175
